,GEO.id,HD01_VD01_x,HD01_VD01_y,HD01_VD01,HD01_VD22,HD01_VD23,GEO.id2,GEO.display-label,Alternate Commuters
444,1500000US390490060001,366,22411,316,51,0,3.90E+11,"Block Group 1, Census Tract 60, Franklin County, Ohio",21
445,1500000US390490060002,889,22411,434,15,16,3.90E+11,"Block Group 2, Census Tract 60, Franklin County, Ohio",39
446,1500000US390490060003,668,50556,306,68,9,3.90E+11,"Block Group 3, Census Tract 60, Franklin County, Ohio",20
447,1500000US390490061001,703,34519,324,31,29,3.90E+11,"Block Group 1, Census Tract 61, Franklin County, Ohio",57
448,1500000US390490061002,698,20156,336,0,26,3.90E+11,"Block Group 2, Census Tract 61, Franklin County, Ohio",39
449,1500000US390490061003,740,22813,464,19,9,3.90E+11,"Block Group 3, Census Tract 61, Franklin County, Ohio",14
450,1500000US390490061004,477,20000,181,11,0,3.90E+11,"Block Group 4, Census Tract 61, Franklin County, Ohio",12
451,1500000US390490062201,2123,102250,840,699,145,3.90E+11,"Block Group 1, Census Tract 62.20, Franklin County, Ohio",19
452,1500000US390490062202,580,140750,174,219,35,3.90E+11,"Block Group 2, Census Tract 62.20, Franklin County, Ohio",0
453,1500000US390490062203,1981,58258,999,513,155,3.90E+11,"Block Group 3, Census Tract 62.20, Franklin County, Ohio",0
454,1500000US390490062204,1503,95294,657,453,122,3.90E+11,"Block Group 4, Census Tract 62.20, Franklin County, Ohio",15
455,1500000US390490062205,1436,62619,760,391,187,3.90E+11,"Block Group 5, Census Tract 62.20, Franklin County, Ohio",37
456,1500000US390490062301,1785,72586,1002,580,267,3.90E+11,"Block Group 1, Census Tract 62.30, Franklin County, Ohio",0
457,1500000US390490062302,7601,87275,3297,1869,1146,3.90E+11,"Block Group 2, Census Tract 62.30, Franklin County, Ohio",55
458,1500000US390490062303,2506,88711,1086,922,355,3.90E+11,"Block Group 3, Census Tract 62.30, Franklin County, Ohio",60
459,1500000US390490062304,3433,79182,1902,992,428,3.90E+11,"Block Group 4, Census Tract 62.30, Franklin County, Ohio",0
460,1500000US390490062361,1609,138375,590,531,274,3.90E+11,"Block Group 1, Census Tract 62.36, Franklin County, Ohio",12
461,1500000US390490062362,1724,179773,540,462,179,3.90E+11,"Block Group 2, Census Tract 62.36, Franklin County, Ohio",27
462,1500000US390490062363,2712,142083,867,868,317,3.90E+11,"Block Group 3, Census Tract 62.36, Franklin County, Ohio",28
463,1500000US390490063101,1312,118750,472,359,156,3.90E+11,"Block Group 1, Census Tract 63.10, Franklin County, Ohio",0
464,1500000US390490063102,1303,103750,434,231,227,3.90E+11,"Block Group 2, Census Tract 63.10, Franklin County, Ohio",13
465,1500000US390490063103,982,106042,393,229,198,3.90E+11,"Block Group 3, Census Tract 63.10, Franklin County, Ohio",0
466,1500000US390490063104,936,145469,453,336,91,3.90E+11,"Block Group 4, Census Tract 63.10, Franklin County, Ohio",0
467,1500000US390490063211,601,56786,278,127,58,3.90E+11,"Block Group 1, Census Tract 63.21, Franklin County, Ohio",8
468,1500000US390490063212,1510,144531,555,275,289,3.90E+11,"Block Group 2, Census Tract 63.21, Franklin County, Ohio",19
469,1500000US390490063213,1380,114050,470,310,128,3.90E+11,"Block Group 3, Census Tract 63.21, Franklin County, Ohio",33
470,1500000US390490063214,1208,117969,419,343,112,3.90E+11,"Block Group 4, Census Tract 63.21, Franklin County, Ohio",41
471,1500000US390490063231,1472,77431,647,413,173,3.90E+11,"Block Group 1, Census Tract 63.23, Franklin County, Ohio",9
472,1500000US390490063232,955,63472,467,329,90,3.90E+11,"Block Group 2, Census Tract 63.23, Franklin County, Ohio",9
473,1500000US390490063233,1146,118403,443,196,137,3.90E+11,"Block Group 3, Census Tract 63.23, Franklin County, Ohio",0
474,1500000US390490063301,691,72868,336,296,58,3.90E+11,"Block Group 1, Census Tract 63.30, Franklin County, Ohio",19
475,1500000US390490063302,802,77847,345,226,59,3.90E+11,"Block Group 2, Census Tract 63.30, Franklin County, Ohio",33
476,1500000US390490063303,860,107727,316,245,180,3.90E+11,"Block Group 3, Census Tract 63.30, Franklin County, Ohio",43
477,1500000US390490063304,760,71587,319,295,14,3.90E+11,"Block Group 4, Census Tract 63.30, Franklin County, Ohio",41
478,1500000US390490063305,943,71691,377,314,120,3.90E+11,"Block Group 5, Census Tract 63.30, Franklin County, Ohio",0
479,1500000US390490063306,895,65799,435,220,72,3.90E+11,"Block Group 6, Census Tract 63.30, Franklin County, Ohio",27
480,1500000US390490063401,1827,131250,723,432,166,3.90E+11,"Block Group 1, Census Tract 63.40, Franklin County, Ohio",0
481,1500000US390490063402,1163,66151,580,352,99,3.90E+11,"Block Group 2, Census Tract 63.40, Franklin County, Ohio",10
482,1500000US390490063511,1492,50052,697,356,165,3.90E+11,"Block Group 1, Census Tract 63.51, Franklin County, Ohio",67
483,1500000US390490063512,1240,52361,712,251,167,3.90E+11,"Block Group 2, Census Tract 63.51, Franklin County, Ohio",20
484,1500000US390490063513,1262,83606,541,374,179,3.90E+11,"Block Group 3, Census Tract 63.51, Franklin County, Ohio",0
485,1500000US390490063521,954,40515,623,219,151,3.90E+11,"Block Group 1, Census Tract 63.52, Franklin County, Ohio",15
486,1500000US390490063522,1006,38750,650,320,109,3.90E+11,"Block Group 2, Census Tract 63.52, Franklin County, Ohio",19
487,1500000US390490063523,989,37774,567,263,136,3.90E+11,"Block Group 3, Census Tract 63.52, Franklin County, Ohio",62
488,1500000US390490063531,1691,65278,761,480,185,3.90E+11,"Block Group 1, Census Tract 63.53, Franklin County, Ohio",14
489,1500000US390490063532,1685,34807,1202,427,206,3.90E+11,"Block Group 2, Census Tract 63.53, Franklin County, Ohio",13
490,1500000US390490063533,1008,41856,684,292,127,3.90E+11,"Block Group 3, Census Tract 63.53, Franklin County, Ohio",35
491,1500000US390490063711,1615,62375,726,297,221,3.90E+11,"Block Group 1, Census Tract 63.71, Franklin County, Ohio",18
492,1500000US390490063712,2257,63148,808,527,69,3.90E+11,"Block Group 2, Census Tract 63.71, Franklin County, Ohio",0
493,1500000US390490063713,1929,51303,767,618,214,3.90E+11,"Block Group 3, Census Tract 63.71, Franklin County, Ohio",0
494,1500000US390490063714,1489,70250,709,305,81,3.90E+11,"Block Group 4, Census Tract 63.71, Franklin County, Ohio",9
495,1500000US390490063721,2125,51177,811,286,208,3.90E+11,"Block Group 1, Census Tract 63.72, Franklin County, Ohio",59
496,1500000US390490063722,2643,51882,1356,633,275,3.90E+11,"Block Group 2, Census Tract 63.72, Franklin County, Ohio",84
497,1500000US390490063723,1870,63897,577,238,65,3.90E+11,"Block Group 3, Census Tract 63.72, Franklin County, Ohio",29
498,1500000US390490063831,2747,145147,1083,833,290,3.90E+11,"Block Group 1, Census Tract 63.83, Franklin County, Ohio",21
499,1500000US390490063832,2591,62574,938,381,163,3.90E+11,"Block Group 2, Census Tract 63.83, Franklin County, Ohio",94
500,1500000US390490063833,1255,70236,543,218,172,3.90E+11,"Block Group 3, Census Tract 63.83, Franklin County, Ohio",0
501,1500000US390490063834,1298,56591,690,282,108,3.90E+11,"Block Group 4, Census Tract 63.83, Franklin County, Ohio",15
502,1500000US390490063835,1283,68036,634,304,67,3.90E+11,"Block Group 5, Census Tract 63.83, Franklin County, Ohio",0
503,1500000US390490063841,543,56136,377,119,41,3.90E+11,"Block Group 1, Census Tract 63.84, Franklin County, Ohio",0
504,1500000US390490063842,2085,98256,730,561,159,3.90E+11,"Block Group 2, Census Tract 63.84, Franklin County, Ohio",27
505,1500000US390490063843,1747,69653,676,408,180,3.90E+11,"Block Group 3, Census Tract 63.84, Franklin County, Ohio",0
506,1500000US390490063844,636,96553,241,121,134,3.90E+11,"Block Group 4, Census Tract 63.84, Franklin County, Ohio",0
507,1500000US390490063845,1785,61261,740,356,255,3.90E+11,"Block Group 5, Census Tract 63.84, Franklin County, Ohio",0
508,1500000US390490063861,1334,53750,793,339,113,3.90E+11,"Block Group 1, Census Tract 63.86, Franklin County, Ohio",7
509,1500000US390490063862,1814,53919,689,363,208,3.90E+11,"Block Group 2, Census Tract 63.86, Franklin County, Ohio",0
510,1500000US390490063863,1152,98106,420,324,63,3.90E+11,"Block Group 3, Census Tract 63.86, Franklin County, Ohio",20
511,1500000US390490063871,2140,46657,791,280,147,3.90E+11,"Block Group 1, Census Tract 63.87, Franklin County, Ohio",16
512,1500000US390490063872,802,97019,279,200,131,3.90E+11,"Block Group 2, Census Tract 63.87, Franklin County, Ohio",0
513,1500000US390490063873,503,83370,240,70,100,3.90E+11,"Block Group 3, Census Tract 63.87, Franklin County, Ohio",0
514,1500000US390490063874,2601,60208,1441,835,346,3.90E+11,"Block Group 4, Census Tract 63.87, Franklin County, Ohio",40
515,1500000US390490063911,2166,119265,768,617,293,3.90E+11,"Block Group 1, Census Tract 63.91, Franklin County, Ohio",0
516,1500000US390490063912,3050,137656,1131,765,664,3.90E+11,"Block Group 2, Census Tract 63.91, Franklin County, Ohio",37
517,1500000US390490063921,2186,112426,835,480,352,3.90E+11,"Block Group 1, Census Tract 63.92, Franklin County, Ohio",30
518,1500000US390490063922,1819,129583,714,530,226,3.90E+11,"Block Group 2, Census Tract 63.92, Franklin County, Ohio",15
519,1500000US390490063923,464,197656,205,132,62,3.90E+11,"Block Group 3, Census Tract 63.92, Franklin County, Ohio",0
520,1500000US390490063931,2825,90987,1021,646,276,3.90E+11,"Block Group 1, Census Tract 63.93, Franklin County, Ohio",50
521,1500000US390490063932,1789,93828,609,498,140,3.90E+11,"Block Group 2, Census Tract 63.93, Franklin County, Ohio",35
522,1500000US390490063933,1389,63000,442,284,20,3.90E+11,"Block Group 3, Census Tract 63.93, Franklin County, Ohio",0
523,1500000US390490063941,1015,91324,380,206,117,3.90E+11,"Block Group 1, Census Tract 63.94, Franklin County, Ohio",0
524,1500000US390490063942,1763,60417,704,333,135,3.90E+11,"Block Group 2, Census Tract 63.94, Franklin County, Ohio",46
525,1500000US390490063951,2192,57845,1225,543,164,3.90E+11,"Block Group 1, Census Tract 63.95, Franklin County, Ohio",38
526,1500000US390490063952,1217,48688,768,258,92,3.90E+11,"Block Group 2, Census Tract 63.95, Franklin County, Ohio",20
527,1500000US390490063961,1631,52972,831,349,171,3.90E+11,"Block Group 1, Census Tract 63.96, Franklin County, Ohio",0
528,1500000US390490063962,848,35227,520,229,72,3.90E+11,"Block Group 2, Census Tract 63.96, Franklin County, Ohio",17
529,1500000US390490063963,782,52708,380,182,43,3.90E+11,"Block Group 3, Census Tract 63.96, Franklin County, Ohio",29
530,1500000US390490063964,1626,48525,545,220,117,3.90E+11,"Block Group 4, Census Tract 63.96, Franklin County, Ohio",0
531,1500000US390490064101,723,146023,294,270,108,3.90E+11,"Block Group 1, Census Tract 64.10, Franklin County, Ohio",19
532,1500000US390490064102,940,75320,508,291,110,3.90E+11,"Block Group 2, Census Tract 64.10, Franklin County, Ohio",40
533,1500000US390490064103,1162,110221,513,334,157,3.90E+11,"Block Group 3, Census Tract 64.10, Franklin County, Ohio",18
534,1500000US390490064301,849,93500,350,205,154,3.90E+11,"Block Group 1, Census Tract 64.30, Franklin County, Ohio",59
535,1500000US390490064302,1114,115625,404,314,116,3.90E+11,"Block Group 2, Census Tract 64.30, Franklin County, Ohio",54
536,1500000US390490064303,862,120357,322,298,126,3.90E+11,"Block Group 3, Census Tract 64.30, Franklin County, Ohio",30
537,1500000US390490064304,808,55000,398,224,49,3.90E+11,"Block Group 4, Census Tract 64.30, Franklin County, Ohio",24
538,1500000US390490064305,1019,60673,460,196,117,3.90E+11,"Block Group 5, Census Tract 64.30, Franklin County, Ohio",43
539,1500000US390490065001,900,172031,343,242,146,3.90E+11,"Block Group 1, Census Tract 65, Franklin County, Ohio",25
540,1500000US390490065002,724,108214,334,297,84,3.90E+11,"Block Group 2, Census Tract 65, Franklin County, Ohio",18
541,1500000US390490065003,890,137031,298,236,119,3.90E+11,"Block Group 3, Census Tract 65, Franklin County, Ohio",28
542,1500000US390490065004,903,241719,420,277,101,3.90E+11,"Block Group 4, Census Tract 65, Franklin County, Ohio",0
543,1500000US390490066001,1285,104063,519,330,186,3.90E+11,"Block Group 1, Census Tract 66, Franklin County, Ohio",40
544,1500000US390490066002,1508,108889,597,321,271,3.90E+11,"Block Group 2, Census Tract 66, Franklin County, Ohio",31
545,1500000US390490066003,1299,110000,532,218,253,3.90E+11,"Block Group 3, Census Tract 66, Franklin County, Ohio",0
546,1500000US390490067101,1406,40510,751,253,178,3.90E+11,"Block Group 1, Census Tract 67.10, Franklin County, Ohio",59
547,1500000US390490067102,1326,102813,558,413,232,3.90E+11,"Block Group 2, Census Tract 67.10, Franklin County, Ohio",33
548,1500000US390490067211,527,106667,257,206,76,3.90E+11,"Block Group 1, Census Tract 67.21, Franklin County, Ohio",0
549,1500000US390490067212,967,103875,391,232,154,3.90E+11,"Block Group 2, Census Tract 67.21, Franklin County, Ohio",13
550,1500000US390490067213,891,85288,319,203,141,3.90E+11,"Block Group 3, Census Tract 67.21, Franklin County, Ohio",0
551,1500000US390490067214,955,117750,340,282,152,3.90E+11,"Block Group 4, Census Tract 67.21, Franklin County, Ohio",17
552,1500000US390490067221,1446,96488,525,415,163,3.90E+11,"Block Group 1, Census Tract 67.22, Franklin County, Ohio",0
553,1500000US390490067222,852,37069,348,133,27,3.90E+11,"Block Group 2, Census Tract 67.22, Franklin County, Ohio",0
554,1500000US390490067223,775,85733,327,228,124,3.90E+11,"Block Group 3, Census Tract 67.22, Franklin County, Ohio",11
555,1500000US390490068101,1177,76458,491,368,116,3.90E+11,"Block Group 1, Census Tract 68.10, Franklin County, Ohio",49
556,1500000US390490068102,1027,82165,492,297,147,3.90E+11,"Block Group 2, Census Tract 68.10, Franklin County, Ohio",11
557,1500000US390490068211,1549,29821,1046,118,84,3.90E+11,"Block Group 1, Census Tract 68.21, Franklin County, Ohio",214
558,1500000US390490068212,2038,43036,1090,480,201,3.90E+11,"Block Group 2, Census Tract 68.21, Franklin County, Ohio",144
559,1500000US390490068221,828,62500,448,231,67,3.90E+11,"Block Group 1, Census Tract 68.22, Franklin County, Ohio",9
560,1500000US390490068222,1257,77143,538,336,123,3.90E+11,"Block Group 2, Census Tract 68.22, Franklin County, Ohio",60
561,1500000US390490069101,849,138125,355,223,172,3.90E+11,"Block Group 1, Census Tract 69.10, Franklin County, Ohio",17
562,1500000US390490069102,790,133558,294,218,115,3.90E+11,"Block Group 2, Census Tract 69.10, Franklin County, Ohio",8
563,1500000US390490069211,926,33095,413,163,58,3.90E+11,"Block Group 1, Census Tract 69.21, Franklin County, Ohio",7
564,1500000US390490069212,969,44730,492,138,17,3.90E+11,"Block Group 2, Census Tract 69.21, Franklin County, Ohio",0
565,1500000US390490069213,930,27216,516,94,8,3.90E+11,"Block Group 3, Census Tract 69.21, Franklin County, Ohio",39
566,1500000US390490069214,918,42266,473,165,19,3.90E+11,"Block Group 4, Census Tract 69.21, Franklin County, Ohio",25
567,1500000US390490069231,835,50750,438,181,73,3.90E+11,"Block Group 1, Census Tract 69.23, Franklin County, Ohio",0
568,1500000US390490069232,748,33657,324,95,16,3.90E+11,"Block Group 2, Census Tract 69.23, Franklin County, Ohio",0
569,1500000US390490069233,794,53487,335,94,29,3.90E+11,"Block Group 3, Census Tract 69.23, Franklin County, Ohio",0
570,1500000US390490069234,971,67955,383,167,44,3.90E+11,"Block Group 4, Census Tract 69.23, Franklin County, Ohio",7
571,1500000US390490069241,2017,59539,781,186,58,3.90E+11,"Block Group 1, Census Tract 69.24, Franklin County, Ohio",17
572,1500000US390490069242,1723,32951,1117,168,19,3.90E+11,"Block Group 2, Census Tract 69.24, Franklin County, Ohio",57
573,1500000US390490069311,1132,25050,564,27,0,3.90E+11,"Block Group 1, Census Tract 69.31, Franklin County, Ohio",15
574,1500000US390490069312,588,43211,235,130,0,3.90E+11,"Block Group 2, Census Tract 69.31, Franklin County, Ohio",0
575,1500000US390490069313,1838,40435,642,186,86,3.90E+11,"Block Group 3, Census Tract 69.31, Franklin County, Ohio",12
576,1500000US390490069314,1333,23920,440,92,22,3.90E+11,"Block Group 4, Census Tract 69.31, Franklin County, Ohio",51
577,1500000US390490069315,815,45212,478,9,27,3.90E+11,"Block Group 5, Census Tract 69.31, Franklin County, Ohio",0
578,1500000US390490069316,974,60682,404,142,95,3.90E+11,"Block Group 6, Census Tract 69.31, Franklin County, Ohio",24
579,1500000US390490069321,1050,37958,439,108,69,3.90E+11,"Block Group 1, Census Tract 69.32, Franklin County, Ohio",2
580,1500000US390490069322,1074,37418,415,255,21,3.90E+11,"Block Group 2, Census Tract 69.32, Franklin County, Ohio",0
581,1500000US390490069323,1021,66154,414,179,61,3.90E+11,"Block Group 3, Census Tract 69.32, Franklin County, Ohio",0
582,1500000US390490069324,1226,29596,485,94,25,3.90E+11,"Block Group 4, Census Tract 69.32, Franklin County, Ohio",51
583,1500000US390490069325,963,77212,361,149,28,3.90E+11,"Block Group 5, Census Tract 69.32, Franklin County, Ohio",10
584,1500000US390490069326,806,64283,317,59,38,3.90E+11,"Block Group 6, Census Tract 69.32, Franklin County, Ohio",0
585,1500000US390490069331,2040,29894,783,122,13,3.90E+11,"Block Group 1, Census Tract 69.33, Franklin County, Ohio",12
586,1500000US390490069332,1364,26875,671,98,19,3.90E+11,"Block Group 2, Census Tract 69.33, Franklin County, Ohio",139
587,1500000US390490069333,864,15000,561,106,0,3.90E+11,"Block Group 3, Census Tract 69.33, Franklin County, Ohio",100
588,1500000US390490069334,1145,27172,647,37,0,3.90E+11,"Block Group 4, Census Tract 69.33, Franklin County, Ohio",51
589,1500000US390490069421,1351,39704,584,243,78,3.90E+11,"Block Group 1, Census Tract 69.42, Franklin County, Ohio",7
590,1500000US390490069431,876,63056,350,83,85,3.90E+11,"Block Group 1, Census Tract 69.43, Franklin County, Ohio",16
591,1500000US390490069432,1421,30089,566,128,0,3.90E+11,"Block Group 2, Census Tract 69.43, Franklin County, Ohio",23
592,1500000US390490069433,1274,61667,561,148,63,3.90E+11,"Block Group 3, Census Tract 69.43, Franklin County, Ohio",0
593,1500000US390490069434,925,41250,422,141,21,3.90E+11,"Block Group 4, Census Tract 69.43, Franklin County, Ohio",28
594,1500000US390490069441,819,67589,325,212,45,3.90E+11,"Block Group 1, Census Tract 69.44, Franklin County, Ohio",0
595,1500000US390490069442,1321,61500,603,224,100,3.90E+11,"Block Group 2, Census Tract 69.44, Franklin County, Ohio",9
596,1500000US390490069443,640,52621,317,136,40,3.90E+11,"Block Group 3, Census Tract 69.44, Franklin County, Ohio",1
597,1500000US390490069444,1339,56250,661,250,108,3.90E+11,"Block Group 4, Census Tract 69.44, Franklin County, Ohio",0
598,1500000US390490069451,1632,31994,686,128,14,3.90E+11,"Block Group 1, Census Tract 69.45, Franklin County, Ohio",101
599,1500000US390490069452,2330,33553,1274,167,107,3.90E+11,"Block Group 2, Census Tract 69.45, Franklin County, Ohio",55
600,1500000US390490069453,2042,33799,865,188,24,3.90E+11,"Block Group 3, Census Tract 69.45, Franklin County, Ohio",35
601,1500000US390490069501,1905,101585,855,630,209,3.90E+11,"Block Group 1, Census Tract 69.50, Franklin County, Ohio",7
602,1500000US390490069502,819,64722,482,249,96,3.90E+11,"Block Group 2, Census Tract 69.50, Franklin County, Ohio",6
603,1500000US390490069901,1452,51442,673,448,125,3.90E+11,"Block Group 1, Census Tract 69.90, Franklin County, Ohio",10
604,1500000US390490069902,1305,114453,424,379,146,3.90E+11,"Block Group 2, Census Tract 69.90, Franklin County, Ohio",0
605,1500000US390490069903,2056,89063,607,358,237,3.90E+11,"Block Group 3, Census Tract 69.90, Franklin County, Ohio",0
606,1500000US390490069904,649,31875,532,99,75,3.90E+11,"Block Group 4, Census Tract 69.90, Franklin County, Ohio",0
607,1500000US390490069905,1596,22435,606,96,0,3.90E+11,"Block Group 5, Census Tract 69.90, Franklin County, Ohio",86
608,1500000US390490070101,996,71210,420,172,56,3.90E+11,"Block Group 1, Census Tract 70.10, Franklin County, Ohio",6
609,1500000US390490070102,728,67454,285,72,48,3.90E+11,"Block Group 2, Census Tract 70.10, Franklin County, Ohio",6
610,1500000US390490070103,2142,28125,383,161,79,3.90E+11,"Block Group 3, Census Tract 70.10, Franklin County, Ohio",282
611,1500000US390490070201,1809,81083,705,312,167,3.90E+11,"Block Group 1, Census Tract 70.20, Franklin County, Ohio",37
612,1500000US390490070202,1533,67417,759,456,107,3.90E+11,"Block Group 2, Census Tract 70.20, Franklin County, Ohio",19
613,1500000US390490070203,1716,106741,571,434,101,3.90E+11,"Block Group 3, Census Tract 70.20, Franklin County, Ohio",75
614,1500000US390490070204,1237,65875,531,315,120,3.90E+11,"Block Group 4, Census Tract 70.20, Franklin County, Ohio",65
615,1500000US390490070411,2192,67045,1099,656,201,3.90E+11,"Block Group 1, Census Tract 70.41, Franklin County, Ohio",17
616,1500000US390490070431,3038,49922,1459,443,165,3.90E+11,"Block Group 1, Census Tract 70.43, Franklin County, Ohio",0
617,1500000US390490070432,1849,68922,815,548,168,3.90E+11,"Block Group 2, Census Tract 70.43, Franklin County, Ohio",24
618,1500000US390490070441,1732,71601,896,538,196,3.90E+11,"Block Group 1, Census Tract 70.44, Franklin County, Ohio",35
619,1500000US390490070442,1681,55648,841,371,85,3.90E+11,"Block Group 2, Census Tract 70.44, Franklin County, Ohio",0
620,1500000US390490070443,2870,88051,1116,763,494,3.90E+11,"Block Group 3, Census Tract 70.44, Franklin County, Ohio",57
621,1500000US390490070471,1232,81875,512,339,75,3.90E+11,"Block Group 1, Census Tract 70.47, Franklin County, Ohio",11
622,1500000US390490070472,2566,46149,1221,415,204,3.90E+11,"Block Group 2, Census Tract 70.47, Franklin County, Ohio",52
623,1500000US390490070481,3573,65347,1514,963,265,3.90E+11,"Block Group 1, Census Tract 70.48, Franklin County, Ohio",14
624,1500000US390490070482,2863,81815,1057,758,218,3.90E+11,"Block Group 2, Census Tract 70.48, Franklin County, Ohio",56
625,1500000US390490071121,2925,59877,845,599,58,3.90E+11,"Block Group 1, Census Tract 71.12, Franklin County, Ohio",11
626,1500000US390490071122,1755,64141,713,317,154,3.90E+11,"Block Group 2, Census Tract 71.12, Franklin County, Ohio",8
627,1500000US390490071123,1666,38347,580,191,39,3.90E+11,"Block Group 3, Census Tract 71.12, Franklin County, Ohio",23
628,1500000US390490071131,897,51375,351,86,0,3.90E+11,"Block Group 1, Census Tract 71.13, Franklin County, Ohio",40
629,1500000US390490071132,1251,51220,454,158,71,3.90E+11,"Block Group 2, Census Tract 71.13, Franklin County, Ohio",13
630,1500000US390490071133,2690,47847,1099,467,85,3.90E+11,"Block Group 3, Census Tract 71.13, Franklin County, Ohio",27
631,1500000US390490071141,1314,46071,556,354,26,3.90E+11,"Block Group 1, Census Tract 71.14, Franklin County, Ohio",78
632,1500000US390490071142,984,,477,129,24,3.90E+11,"Block Group 2, Census Tract 71.14, Franklin County, Ohio",16
633,1500000US390490071143,2493,55647,1398,514,99,3.90E+11,"Block Group 3, Census Tract 71.14, Franklin County, Ohio",146
634,1500000US390490071151,1121,49241,674,229,80,3.90E+11,"Block Group 1, Census Tract 71.15, Franklin County, Ohio",35
635,1500000US390490071152,833,34167,526,138,43,3.90E+11,"Block Group 2, Census Tract 71.15, Franklin County, Ohio",0
636,1500000US390490071153,1272,45110,597,219,38,3.90E+11,"Block Group 3, Census Tract 71.15, Franklin County, Ohio",33
637,1500000US390490071154,422,100179,177,103,24,3.90E+11,"Block Group 4, Census Tract 71.15, Franklin County, Ohio",0
638,1500000US390490071155,1136,25489,696,153,32,3.90E+11,"Block Group 5, Census Tract 71.15, Franklin County, Ohio",11
639,1500000US390490071201,1856,53750,701,194,54,3.90E+11,"Block Group 1, Census Tract 71.20, Franklin County, Ohio",7
640,1500000US390490071202,1716,53333,736,239,64,3.90E+11,"Block Group 2, Census Tract 71.20, Franklin County, Ohio",0
641,1500000US390490071203,1412,74966,493,231,72,3.90E+11,"Block Group 3, Census Tract 71.20, Franklin County, Ohio",0
642,1500000US390490071321,1002,80848,483,276,111,3.90E+11,"Block Group 1, Census Tract 71.32, Franklin County, Ohio",16
643,1500000US390490071322,2477,61161,1223,584,309,3.90E+11,"Block Group 2, Census Tract 71.32, Franklin County, Ohio",0
644,1500000US390490071323,2383,51997,1050,500,109,3.90E+11,"Block Group 3, Census Tract 71.32, Franklin County, Ohio",21
645,1500000US390490071324,2539,81938,1039,705,194,3.90E+11,"Block Group 4, Census Tract 71.32, Franklin County, Ohio",13
646,1500000US390490071931,736,46220,360,169,26,3.90E+11,"Block Group 1, Census Tract 71.93, Franklin County, Ohio",25
647,1500000US390490071932,1917,112292,632,270,237,3.90E+11,"Block Group 2, Census Tract 71.93, Franklin County, Ohio",37
648,1500000US390490071933,705,97500,240,188,75,3.90E+11,"Block Group 3, Census Tract 71.93, Franklin County, Ohio",0
649,1500000US390490071934,1558,104844,603,352,202,3.90E+11,"Block Group 4, Census Tract 71.93, Franklin County, Ohio",0
650,1500000US390490071935,650,102813,270,180,100,3.90E+11,"Block Group 5, Census Tract 71.93, Franklin County, Ohio",17
651,1500000US390490071936,928,124091,360,176,114,3.90E+11,"Block Group 6, Census Tract 71.93, Franklin County, Ohio",0
652,1500000US390490071941,1944,136435,732,556,239,3.90E+11,"Block Group 1, Census Tract 71.94, Franklin County, Ohio",0
653,1500000US390490071942,1135,63897,499,168,135,3.90E+11,"Block Group 2, Census Tract 71.94, Franklin County, Ohio",0
654,1500000US390490071943,1517,60833,558,239,71,3.90E+11,"Block Group 3, Census Tract 71.94, Franklin County, Ohio",17
655,1500000US390490071944,1831,59438,795,192,124,3.90E+11,"Block Group 4, Census Tract 71.94, Franklin County, Ohio",28
656,1500000US390490071981,2787,58690,1202,633,269,3.90E+11,"Block Group 1, Census Tract 71.98, Franklin County, Ohio",27
657,1500000US390490071991,1245,56761,765,198,44,3.90E+11,"Block Group 1, Census Tract 71.99, Franklin County, Ohio",36
658,1500000US390490071992,2546,79667,959,653,158,3.90E+11,"Block Group 2, Census Tract 71.99, Franklin County, Ohio",73
659,1500000US390490071993,1902,66209,683,302,46,3.90E+11,"Block Group 3, Census Tract 71.99, Franklin County, Ohio",23
660,1500000US390490072011,146,67188,69,31,4,3.90E+11,"Block Group 1, Census Tract 72.01, Franklin County, Ohio",0
661,1500000US390490072012,488,98333,164,119,36,3.90E+11,"Block Group 2, Census Tract 72.01, Franklin County, Ohio",13
662,1500000US390490072021,695,28182,440,66,117,3.90E+11,"Block Group 1, Census Tract 72.02, Franklin County, Ohio",0
663,1500000US390490072022,2868,63854,1136,611,121,3.90E+11,"Block Group 2, Census Tract 72.02, Franklin County, Ohio",8
664,1500000US390490072031,3372,188036,1036,777,459,3.90E+11,"Block Group 1, Census Tract 72.03, Franklin County, Ohio",0
665,1500000US390490072032,689,66782,239,163,28,3.90E+11,"Block Group 2, Census Tract 72.03, Franklin County, Ohio",8
666,1500000US390490072051,1548,67760,917,471,197,3.90E+11,"Block Group 1, Census Tract 72.05, Franklin County, Ohio",34
667,1500000US390490072052,870,60900,659,191,80,3.90E+11,"Block Group 2, Census Tract 72.05, Franklin County, Ohio",58
668,1500000US390490072053,2019,66268,1006,651,234,3.90E+11,"Block Group 3, Census Tract 72.05, Franklin County, Ohio",0
669,1500000US390490072071,1070,96523,622,451,98,3.90E+11,"Block Group 1, Census Tract 72.07, Franklin County, Ohio",17
670,1500000US390490072072,2103,62276,1244,602,225,3.90E+11,"Block Group 2, Census Tract 72.07, Franklin County, Ohio",0
671,1500000US390490072073,1600,75625,834,525,109,3.90E+11,"Block Group 3, Census Tract 72.07, Franklin County, Ohio",0
672,1500000US390490072091,3527,87433,1785,934,575,3.90E+11,"Block Group 1, Census Tract 72.09, Franklin County, Ohio",156
