,GEO.id,GEO.id2,GEO.display-label,HD01_VD10,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19
0,Id,Id2,Geography,Estimate; Public transportation (excluding taxicab):,Estimate; Taxicab,Estimate; Motorcycle,Estimate; Bicycle,Estimate; Walked
505,1500000US390490063843,390490063843,"Block Group 3, Census Tract 63.84, Franklin County, Ohio",0,0,0,0,0
506,1500000US390490063844,390490063844,"Block Group 4, Census Tract 63.84, Franklin County, Ohio",0,0,0,0,0
507,1500000US390490063845,390490063845,"Block Group 5, Census Tract 63.84, Franklin County, Ohio",0,0,0,0,0
508,1500000US390490063861,390490063861,"Block Group 1, Census Tract 63.86, Franklin County, Ohio",7,0,0,0,0
509,1500000US390490063862,390490063862,"Block Group 2, Census Tract 63.86, Franklin County, Ohio",0,0,0,0,0
510,1500000US390490063863,390490063863,"Block Group 3, Census Tract 63.86, Franklin County, Ohio",0,0,0,0,20
511,1500000US390490063871,390490063871,"Block Group 1, Census Tract 63.87, Franklin County, Ohio",16,0,0,0,0
512,1500000US390490063872,390490063872,"Block Group 2, Census Tract 63.87, Franklin County, Ohio",0,0,0,0,0
513,1500000US390490063873,390490063873,"Block Group 3, Census Tract 63.87, Franklin County, Ohio",0,0,0,0,0
514,1500000US390490063874,390490063874,"Block Group 4, Census Tract 63.87, Franklin County, Ohio",0,0,0,21,19
515,1500000US390490063911,390490063911,"Block Group 1, Census Tract 63.91, Franklin County, Ohio",0,0,0,0,0
516,1500000US390490063912,390490063912,"Block Group 2, Census Tract 63.91, Franklin County, Ohio",9,0,0,0,28
517,1500000US390490063921,390490063921,"Block Group 1, Census Tract 63.92, Franklin County, Ohio",30,0,0,0,0
518,1500000US390490063922,390490063922,"Block Group 2, Census Tract 63.92, Franklin County, Ohio",0,0,0,0,15
519,1500000US390490063923,390490063923,"Block Group 3, Census Tract 63.92, Franklin County, Ohio",0,0,0,0,0
520,1500000US390490063931,390490063931,"Block Group 1, Census Tract 63.93, Franklin County, Ohio",0,0,19,0,31
521,1500000US390490063932,390490063932,"Block Group 2, Census Tract 63.93, Franklin County, Ohio",27,0,0,0,8
522,1500000US390490063933,390490063933,"Block Group 3, Census Tract 63.93, Franklin County, Ohio",0,0,0,0,0
523,1500000US390490063941,390490063941,"Block Group 1, Census Tract 63.94, Franklin County, Ohio",0,0,0,0,0
524,1500000US390490063942,390490063942,"Block Group 2, Census Tract 63.94, Franklin County, Ohio",11,35,0,0,0
525,1500000US390490063951,390490063951,"Block Group 1, Census Tract 63.95, Franklin County, Ohio",17,10,0,0,11
526,1500000US390490063952,390490063952,"Block Group 2, Census Tract 63.95, Franklin County, Ohio",20,0,0,0,0
527,1500000US390490063961,390490063961,"Block Group 1, Census Tract 63.96, Franklin County, Ohio",0,0,0,0,0
528,1500000US390490063962,390490063962,"Block Group 2, Census Tract 63.96, Franklin County, Ohio",17,0,0,0,0
529,1500000US390490063963,390490063963,"Block Group 3, Census Tract 63.96, Franklin County, Ohio",29,0,0,0,0
530,1500000US390490063964,390490063964,"Block Group 4, Census Tract 63.96, Franklin County, Ohio",0,0,0,0,0
531,1500000US390490064101,390490064101,"Block Group 1, Census Tract 64.10, Franklin County, Ohio",19,0,0,0,0
532,1500000US390490064102,390490064102,"Block Group 2, Census Tract 64.10, Franklin County, Ohio",33,0,7,0,0
533,1500000US390490064103,390490064103,"Block Group 3, Census Tract 64.10, Franklin County, Ohio",18,0,0,0,0
534,1500000US390490064301,390490064301,"Block Group 1, Census Tract 64.30, Franklin County, Ohio",7,0,0,36,16
535,1500000US390490064302,390490064302,"Block Group 2, Census Tract 64.30, Franklin County, Ohio",12,0,0,8,34
536,1500000US390490064303,390490064303,"Block Group 3, Census Tract 64.30, Franklin County, Ohio",0,0,0,0,30
537,1500000US390490064304,390490064304,"Block Group 4, Census Tract 64.30, Franklin County, Ohio",0,24,0,0,0
538,1500000US390490064305,390490064305,"Block Group 5, Census Tract 64.30, Franklin County, Ohio",9,0,0,9,25
539,1500000US390490065001,390490065001,"Block Group 1, Census Tract 65, Franklin County, Ohio",12,0,0,13,0
540,1500000US390490065002,390490065002,"Block Group 2, Census Tract 65, Franklin County, Ohio",0,0,0,0,18
541,1500000US390490065003,390490065003,"Block Group 3, Census Tract 65, Franklin County, Ohio",0,0,0,28,0
542,1500000US390490065004,390490065004,"Block Group 4, Census Tract 65, Franklin County, Ohio",0,0,0,0,0
543,1500000US390490066001,390490066001,"Block Group 1, Census Tract 66, Franklin County, Ohio",0,0,0,27,13
544,1500000US390490066002,390490066002,"Block Group 2, Census Tract 66, Franklin County, Ohio",0,0,0,22,9
545,1500000US390490066003,390490066003,"Block Group 3, Census Tract 66, Franklin County, Ohio",0,0,0,0,0
546,1500000US390490067101,390490067101,"Block Group 1, Census Tract 67.10, Franklin County, Ohio",9,0,0,42,8
547,1500000US390490067102,390490067102,"Block Group 2, Census Tract 67.10, Franklin County, Ohio",25,0,0,0,8
548,1500000US390490067211,390490067211,"Block Group 1, Census Tract 67.21, Franklin County, Ohio",0,0,0,0,0
549,1500000US390490067212,390490067212,"Block Group 2, Census Tract 67.21, Franklin County, Ohio",0,0,0,0,13
550,1500000US390490067213,390490067213,"Block Group 3, Census Tract 67.21, Franklin County, Ohio",0,0,0,0,0
551,1500000US390490067214,390490067214,"Block Group 4, Census Tract 67.21, Franklin County, Ohio",0,0,0,17,0
552,1500000US390490067221,390490067221,"Block Group 1, Census Tract 67.22, Franklin County, Ohio",0,0,0,0,0
553,1500000US390490067222,390490067222,"Block Group 2, Census Tract 67.22, Franklin County, Ohio",0,0,0,0,0
554,1500000US390490067223,390490067223,"Block Group 3, Census Tract 67.22, Franklin County, Ohio",0,0,11,0,0
555,1500000US390490068101,390490068101,"Block Group 1, Census Tract 68.10, Franklin County, Ohio",24,0,0,0,25
556,1500000US390490068102,390490068102,"Block Group 2, Census Tract 68.10, Franklin County, Ohio",0,0,0,11,0
557,1500000US390490068211,390490068211,"Block Group 1, Census Tract 68.21, Franklin County, Ohio",171,0,0,0,43
558,1500000US390490068212,390490068212,"Block Group 2, Census Tract 68.21, Franklin County, Ohio",68,0,13,12,51
559,1500000US390490068221,390490068221,"Block Group 1, Census Tract 68.22, Franklin County, Ohio",0,0,6,3,0
560,1500000US390490068222,390490068222,"Block Group 2, Census Tract 68.22, Franklin County, Ohio",42,0,0,6,12
561,1500000US390490069101,390490069101,"Block Group 1, Census Tract 69.10, Franklin County, Ohio",0,0,0,17,0
562,1500000US390490069102,390490069102,"Block Group 2, Census Tract 69.10, Franklin County, Ohio",8,0,0,0,0
563,1500000US390490069211,390490069211,"Block Group 1, Census Tract 69.21, Franklin County, Ohio",7,0,0,0,0
564,1500000US390490069212,390490069212,"Block Group 2, Census Tract 69.21, Franklin County, Ohio",0,0,0,0,0
565,1500000US390490069213,390490069213,"Block Group 3, Census Tract 69.21, Franklin County, Ohio",39,0,0,0,0
566,1500000US390490069214,390490069214,"Block Group 4, Census Tract 69.21, Franklin County, Ohio",25,0,0,0,0
567,1500000US390490069231,390490069231,"Block Group 1, Census Tract 69.23, Franklin County, Ohio",0,0,0,0,0
568,1500000US390490069232,390490069232,"Block Group 2, Census Tract 69.23, Franklin County, Ohio",0,0,0,0,0
569,1500000US390490069233,390490069233,"Block Group 3, Census Tract 69.23, Franklin County, Ohio",0,0,0,0,0
570,1500000US390490069234,390490069234,"Block Group 4, Census Tract 69.23, Franklin County, Ohio",0,0,0,7,0
571,1500000US390490069241,390490069241,"Block Group 1, Census Tract 69.24, Franklin County, Ohio",0,0,0,17,0
572,1500000US390490069242,390490069242,"Block Group 2, Census Tract 69.24, Franklin County, Ohio",48,0,0,0,9
573,1500000US390490069311,390490069311,"Block Group 1, Census Tract 69.31, Franklin County, Ohio",2,0,13,0,0
574,1500000US390490069312,390490069312,"Block Group 2, Census Tract 69.31, Franklin County, Ohio",0,0,0,0,0
575,1500000US390490069313,390490069313,"Block Group 3, Census Tract 69.31, Franklin County, Ohio",0,0,0,12,0
576,1500000US390490069314,390490069314,"Block Group 4, Census Tract 69.31, Franklin County, Ohio",0,0,0,0,51
577,1500000US390490069315,390490069315,"Block Group 5, Census Tract 69.31, Franklin County, Ohio",0,0,0,0,0
578,1500000US390490069316,390490069316,"Block Group 6, Census Tract 69.31, Franklin County, Ohio",0,0,0,0,24
579,1500000US390490069321,390490069321,"Block Group 1, Census Tract 69.32, Franklin County, Ohio",2,0,0,0,0
580,1500000US390490069322,390490069322,"Block Group 2, Census Tract 69.32, Franklin County, Ohio",0,0,0,0,0
581,1500000US390490069323,390490069323,"Block Group 3, Census Tract 69.32, Franklin County, Ohio",0,0,0,0,0
582,1500000US390490069324,390490069324,"Block Group 4, Census Tract 69.32, Franklin County, Ohio",51,0,0,0,0
583,1500000US390490069325,390490069325,"Block Group 5, Census Tract 69.32, Franklin County, Ohio",10,0,0,0,0
584,1500000US390490069326,390490069326,"Block Group 6, Census Tract 69.32, Franklin County, Ohio",0,0,0,0,0
585,1500000US390490069331,390490069331,"Block Group 1, Census Tract 69.33, Franklin County, Ohio",12,0,0,0,0
586,1500000US390490069332,390490069332,"Block Group 2, Census Tract 69.33, Franklin County, Ohio",109,0,0,0,30
587,1500000US390490069333,390490069333,"Block Group 3, Census Tract 69.33, Franklin County, Ohio",54,0,0,0,46
588,1500000US390490069334,390490069334,"Block Group 4, Census Tract 69.33, Franklin County, Ohio",51,0,0,0,0
589,1500000US390490069421,390490069421,"Block Group 1, Census Tract 69.42, Franklin County, Ohio",7,0,0,0,0
590,1500000US390490069431,390490069431,"Block Group 1, Census Tract 69.43, Franklin County, Ohio",7,9,0,0,0
591,1500000US390490069432,390490069432,"Block Group 2, Census Tract 69.43, Franklin County, Ohio",0,0,0,12,11
592,1500000US390490069433,390490069433,"Block Group 3, Census Tract 69.43, Franklin County, Ohio",0,0,0,0,0
593,1500000US390490069434,390490069434,"Block Group 4, Census Tract 69.43, Franklin County, Ohio",28,0,0,0,0
594,1500000US390490069441,390490069441,"Block Group 1, Census Tract 69.44, Franklin County, Ohio",0,0,0,0,0
595,1500000US390490069442,390490069442,"Block Group 2, Census Tract 69.44, Franklin County, Ohio",0,0,0,0,9
596,1500000US390490069443,390490069443,"Block Group 3, Census Tract 69.44, Franklin County, Ohio",1,0,0,0,0
597,1500000US390490069444,390490069444,"Block Group 4, Census Tract 69.44, Franklin County, Ohio",0,0,0,0,0
598,1500000US390490069451,390490069451,"Block Group 1, Census Tract 69.45, Franklin County, Ohio",41,0,18,42,0
599,1500000US390490069452,390490069452,"Block Group 2, Census Tract 69.45, Franklin County, Ohio",0,0,0,0,55
600,1500000US390490069453,390490069453,"Block Group 3, Census Tract 69.45, Franklin County, Ohio",35,0,0,0,0
601,1500000US390490069501,390490069501,"Block Group 1, Census Tract 69.50, Franklin County, Ohio",7,0,0,0,0
602,1500000US390490069502,390490069502,"Block Group 2, Census Tract 69.50, Franklin County, Ohio",0,0,0,0,6
603,1500000US390490069901,390490069901,"Block Group 1, Census Tract 69.90, Franklin County, Ohio",0,0,0,0,10
604,1500000US390490069902,390490069902,"Block Group 2, Census Tract 69.90, Franklin County, Ohio",0,0,0,0,0
605,1500000US390490069903,390490069903,"Block Group 3, Census Tract 69.90, Franklin County, Ohio",0,0,0,0,0
606,1500000US390490069904,390490069904,"Block Group 4, Census Tract 69.90, Franklin County, Ohio",0,0,0,0,0
607,1500000US390490069905,390490069905,"Block Group 5, Census Tract 69.90, Franklin County, Ohio",47,0,0,0,39
608,1500000US390490070101,390490070101,"Block Group 1, Census Tract 70.10, Franklin County, Ohio",6,0,0,0,0
609,1500000US390490070102,390490070102,"Block Group 2, Census Tract 70.10, Franklin County, Ohio",0,0,0,0,6
610,1500000US390490070103,390490070103,"Block Group 3, Census Tract 70.10, Franklin County, Ohio",10,0,0,10,262
611,1500000US390490070201,390490070201,"Block Group 1, Census Tract 70.20, Franklin County, Ohio",20,0,0,17,0
612,1500000US390490070202,390490070202,"Block Group 2, Census Tract 70.20, Franklin County, Ohio",0,0,0,19,0
613,1500000US390490070203,390490070203,"Block Group 3, Census Tract 70.20, Franklin County, Ohio",24,0,0,51,0
614,1500000US390490070204,390490070204,"Block Group 4, Census Tract 70.20, Franklin County, Ohio",0,0,0,16,49
615,1500000US390490070411,390490070411,"Block Group 1, Census Tract 70.41, Franklin County, Ohio",4,0,0,0,13
616,1500000US390490070431,390490070431,"Block Group 1, Census Tract 70.43, Franklin County, Ohio",0,0,0,0,0
617,1500000US390490070432,390490070432,"Block Group 2, Census Tract 70.43, Franklin County, Ohio",0,0,0,0,24
618,1500000US390490070441,390490070441,"Block Group 1, Census Tract 70.44, Franklin County, Ohio",28,0,0,0,7
619,1500000US390490070442,390490070442,"Block Group 2, Census Tract 70.44, Franklin County, Ohio",0,0,0,0,0
620,1500000US390490070443,390490070443,"Block Group 3, Census Tract 70.44, Franklin County, Ohio",0,0,0,0,57
621,1500000US390490070471,390490070471,"Block Group 1, Census Tract 70.47, Franklin County, Ohio",0,0,0,0,11
622,1500000US390490070472,390490070472,"Block Group 2, Census Tract 70.47, Franklin County, Ohio",14,0,0,13,25
623,1500000US390490070481,390490070481,"Block Group 1, Census Tract 70.48, Franklin County, Ohio",0,0,0,14,0
624,1500000US390490070482,390490070482,"Block Group 2, Census Tract 70.48, Franklin County, Ohio",15,0,0,0,41
625,1500000US390490071121,390490071121,"Block Group 1, Census Tract 71.12, Franklin County, Ohio",0,0,11,0,0
626,1500000US390490071122,390490071122,"Block Group 2, Census Tract 71.12, Franklin County, Ohio",3,0,3,0,2
627,1500000US390490071123,390490071123,"Block Group 3, Census Tract 71.12, Franklin County, Ohio",23,0,0,0,0
628,1500000US390490071131,390490071131,"Block Group 1, Census Tract 71.13, Franklin County, Ohio",40,0,0,0,0
629,1500000US390490071132,390490071132,"Block Group 2, Census Tract 71.13, Franklin County, Ohio",7,0,0,0,6
630,1500000US390490071133,390490071133,"Block Group 3, Census Tract 71.13, Franklin County, Ohio",27,0,0,0,0
631,1500000US390490071141,390490071141,"Block Group 1, Census Tract 71.14, Franklin County, Ohio",0,0,0,0,78
632,1500000US390490071142,390490071142,"Block Group 2, Census Tract 71.14, Franklin County, Ohio",16,0,0,0,0
633,1500000US390490071143,390490071143,"Block Group 3, Census Tract 71.14, Franklin County, Ohio",80,0,17,0,49
634,1500000US390490071151,390490071151,"Block Group 1, Census Tract 71.15, Franklin County, Ohio",0,0,0,0,35
635,1500000US390490071152,390490071152,"Block Group 2, Census Tract 71.15, Franklin County, Ohio",0,0,0,0,0
636,1500000US390490071153,390490071153,"Block Group 3, Census Tract 71.15, Franklin County, Ohio",33,0,0,0,0
637,1500000US390490071154,390490071154,"Block Group 4, Census Tract 71.15, Franklin County, Ohio",0,0,0,0,0
638,1500000US390490071155,390490071155,"Block Group 5, Census Tract 71.15, Franklin County, Ohio",0,0,0,11,0
639,1500000US390490071201,390490071201,"Block Group 1, Census Tract 71.20, Franklin County, Ohio",0,0,7,0,0
640,1500000US390490071202,390490071202,"Block Group 2, Census Tract 71.20, Franklin County, Ohio",0,0,0,0,0
641,1500000US390490071203,390490071203,"Block Group 3, Census Tract 71.20, Franklin County, Ohio",0,0,0,0,0
642,1500000US390490071321,390490071321,"Block Group 1, Census Tract 71.32, Franklin County, Ohio",0,0,0,16,0
643,1500000US390490071322,390490071322,"Block Group 2, Census Tract 71.32, Franklin County, Ohio",0,0,0,0,0
644,1500000US390490071323,390490071323,"Block Group 3, Census Tract 71.32, Franklin County, Ohio",0,21,0,0,0
645,1500000US390490071324,390490071324,"Block Group 4, Census Tract 71.32, Franklin County, Ohio",0,13,0,0,0
646,1500000US390490071931,390490071931,"Block Group 1, Census Tract 71.93, Franklin County, Ohio",0,0,0,0,25
647,1500000US390490071932,390490071932,"Block Group 2, Census Tract 71.93, Franklin County, Ohio",0,0,0,0,37
648,1500000US390490071933,390490071933,"Block Group 3, Census Tract 71.93, Franklin County, Ohio",0,0,0,0,0
649,1500000US390490071934,390490071934,"Block Group 4, Census Tract 71.93, Franklin County, Ohio",0,0,0,0,0
650,1500000US390490071935,390490071935,"Block Group 5, Census Tract 71.93, Franklin County, Ohio",0,0,0,0,17
651,1500000US390490071936,390490071936,"Block Group 6, Census Tract 71.93, Franklin County, Ohio",0,0,0,0,0
652,1500000US390490071941,390490071941,"Block Group 1, Census Tract 71.94, Franklin County, Ohio",0,0,0,0,0
653,1500000US390490071942,390490071942,"Block Group 2, Census Tract 71.94, Franklin County, Ohio",0,0,0,0,0
654,1500000US390490071943,390490071943,"Block Group 3, Census Tract 71.94, Franklin County, Ohio",0,0,17,0,0
655,1500000US390490071944,390490071944,"Block Group 4, Census Tract 71.94, Franklin County, Ohio",0,0,0,14,14
656,1500000US390490071981,390490071981,"Block Group 1, Census Tract 71.98, Franklin County, Ohio",27,0,0,0,0
657,1500000US390490071991,390490071991,"Block Group 1, Census Tract 71.99, Franklin County, Ohio",16,0,0,0,20
658,1500000US390490071992,390490071992,"Block Group 2, Census Tract 71.99, Franklin County, Ohio",73,0,0,0,0
659,1500000US390490071993,390490071993,"Block Group 3, Census Tract 71.99, Franklin County, Ohio",0,0,0,0,23
660,1500000US390490072011,390490072011,"Block Group 1, Census Tract 72.01, Franklin County, Ohio",0,0,0,0,0
661,1500000US390490072012,390490072012,"Block Group 2, Census Tract 72.01, Franklin County, Ohio",0,0,0,0,13
662,1500000US390490072021,390490072021,"Block Group 1, Census Tract 72.02, Franklin County, Ohio",0,0,0,0,0
663,1500000US390490072022,390490072022,"Block Group 2, Census Tract 72.02, Franklin County, Ohio",0,0,0,0,8
664,1500000US390490072031,390490072031,"Block Group 1, Census Tract 72.03, Franklin County, Ohio",0,0,0,0,0
665,1500000US390490072032,390490072032,"Block Group 2, Census Tract 72.03, Franklin County, Ohio",0,0,0,0,8
666,1500000US390490072051,390490072051,"Block Group 1, Census Tract 72.05, Franklin County, Ohio",6,0,28,0,0
667,1500000US390490072052,390490072052,"Block Group 2, Census Tract 72.05, Franklin County, Ohio",0,0,0,0,58
668,1500000US390490072053,390490072053,"Block Group 3, Census Tract 72.05, Franklin County, Ohio",0,0,0,0,0
669,1500000US390490072071,390490072071,"Block Group 1, Census Tract 72.07, Franklin County, Ohio",0,17,0,0,0
670,1500000US390490072072,390490072072,"Block Group 2, Census Tract 72.07, Franklin County, Ohio",0,0,0,0,0
671,1500000US390490072073,390490072073,"Block Group 3, Census Tract 72.07, Franklin County, Ohio",0,0,0,0,0
672,1500000US390490072091,390490072091,"Block Group 1, Census Tract 72.09, Franklin County, Ohio",0,0,0,75,81
673,1500000US390490072092,390490072092,"Block Group 2, Census Tract 72.09, Franklin County, Ohio",0,0,0,0,0
674,1500000US390490072101,390490072101,"Block Group 1, Census Tract 72.10, Franklin County, Ohio",0,0,0,0,0
675,1500000US390490072102,390490072102,"Block Group 2, Census Tract 72.10, Franklin County, Ohio",0,0,0,0,0
676,1500000US390490072103,390490072103,"Block Group 3, Census Tract 72.10, Franklin County, Ohio",0,0,0,0,14
677,1500000US390490072104,390490072104,"Block Group 4, Census Tract 72.10, Franklin County, Ohio",0,0,0,0,21
678,1500000US390490073931,390490073931,"Block Group 1, Census Tract 73.93, Franklin County, Ohio",21,0,0,0,0
679,1500000US390490073932,390490073932,"Block Group 2, Census Tract 73.93, Franklin County, Ohio",16,0,0,0,0
680,1500000US390490073933,390490073933,"Block Group 3, Census Tract 73.93, Franklin County, Ohio",0,0,0,0,13
681,1500000US390490073934,390490073934,"Block Group 4, Census Tract 73.93, Franklin County, Ohio",0,0,0,0,19
682,1500000US390490073941,390490073941,"Block Group 1, Census Tract 73.94, Franklin County, Ohio",0,0,0,0,0
683,1500000US390490073942,390490073942,"Block Group 2, Census Tract 73.94, Franklin County, Ohio",0,0,0,0,0
684,1500000US390490073943,390490073943,"Block Group 3, Census Tract 73.94, Franklin County, Ohio",0,0,0,0,11
685,1500000US390490073951,390490073951,"Block Group 1, Census Tract 73.95, Franklin County, Ohio",0,0,0,0,0
686,1500000US390490073952,390490073952,"Block Group 2, Census Tract 73.95, Franklin County, Ohio",0,0,0,0,0
687,1500000US390490073953,390490073953,"Block Group 3, Census Tract 73.95, Franklin County, Ohio",0,0,0,0,0
688,1500000US390490073954,390490073954,"Block Group 4, Census Tract 73.95, Franklin County, Ohio",0,0,0,0,0
689,1500000US390490073955,390490073955,"Block Group 5, Census Tract 73.95, Franklin County, Ohio",0,0,0,0,0
690,1500000US390490073956,390490073956,"Block Group 6, Census Tract 73.95, Franklin County, Ohio",0,0,0,0,0
691,1500000US390490073961,390490073961,"Block Group 1, Census Tract 73.96, Franklin County, Ohio",0,0,0,0,8
692,1500000US390490073962,390490073962,"Block Group 2, Census Tract 73.96, Franklin County, Ohio",17,0,0,12,0
693,1500000US390490073963,390490073963,"Block Group 3, Census Tract 73.96, Franklin County, Ohio",0,0,0,0,0
694,1500000US390490074241,390490074241,"Block Group 1, Census Tract 74.24, Franklin County, Ohio",0,0,0,0,0
695,1500000US390490074242,390490074242,"Block Group 2, Census Tract 74.24, Franklin County, Ohio",27,0,0,0,0
696,1500000US390490074243,390490074243,"Block Group 3, Census Tract 74.24, Franklin County, Ohio",0,0,0,0,0
697,1500000US390490074244,390490074244,"Block Group 4, Census Tract 74.24, Franklin County, Ohio",0,0,0,0,15
698,1500000US390490074245,390490074245,"Block Group 5, Census Tract 74.24, Franklin County, Ohio",0,0,0,0,0
699,1500000US390490074246,390490074246,"Block Group 6, Census Tract 74.24, Franklin County, Ohio",0,0,0,0,0
700,1500000US390490074251,390490074251,"Block Group 1, Census Tract 74.25, Franklin County, Ohio",0,0,0,0,0
701,1500000US390490074252,390490074252,"Block Group 2, Census Tract 74.25, Franklin County, Ohio",0,0,0,0,12
702,1500000US390490074253,390490074253,"Block Group 3, Census Tract 74.25, Franklin County, Ohio",0,0,0,0,0
703,1500000US390490074261,390490074261,"Block Group 1, Census Tract 74.26, Franklin County, Ohio",0,0,0,8,35
704,1500000US390490074262,390490074262,"Block Group 2, Census Tract 74.26, Franklin County, Ohio",10,0,0,0,0
705,1500000US390490074271,390490074271,"Block Group 1, Census Tract 74.27, Franklin County, Ohio",0,0,0,0,16
706,1500000US390490074272,390490074272,"Block Group 2, Census Tract 74.27, Franklin County, Ohio",0,0,0,0,0
707,1500000US390490074273,390490074273,"Block Group 3, Census Tract 74.27, Franklin County, Ohio",0,0,0,0,0
708,1500000US390490074921,390490074921,"Block Group 1, Census Tract 74.92, Franklin County, Ohio",0,0,0,0,0
709,1500000US390490074922,390490074922,"Block Group 2, Census Tract 74.92, Franklin County, Ohio",0,0,0,0,0
710,1500000US390490074923,390490074923,"Block Group 3, Census Tract 74.92, Franklin County, Ohio",0,0,0,0,18
711,1500000US390490074941,390490074941,"Block Group 1, Census Tract 74.94, Franklin County, Ohio",0,0,0,0,0
712,1500000US390490074942,390490074942,"Block Group 2, Census Tract 74.94, Franklin County, Ohio",9,0,0,0,16
713,1500000US390490075111,390490075111,"Block Group 1, Census Tract 75.11, Franklin County, Ohio",22,0,0,0,0
714,1500000US390490075112,390490075112,"Block Group 2, Census Tract 75.11, Franklin County, Ohio",59,0,0,0,0
715,1500000US390490075121,390490075121,"Block Group 1, Census Tract 75.12, Franklin County, Ohio",12,0,0,0,0
716,1500000US390490075122,390490075122,"Block Group 2, Census Tract 75.12, Franklin County, Ohio",20,0,0,0,0
717,1500000US390490075123,390490075123,"Block Group 3, Census Tract 75.12, Franklin County, Ohio",63,0,0,0,18
718,1500000US390490075201,390490075201,"Block Group 1, Census Tract 75.20, Franklin County, Ohio",26,0,0,0,0
719,1500000US390490075202,390490075202,"Block Group 2, Census Tract 75.20, Franklin County, Ohio",9,0,0,0,0
720,1500000US390490075203,390490075203,"Block Group 3, Census Tract 75.20, Franklin County, Ohio",57,0,0,0,0
721,1500000US390490075311,390490075311,"Block Group 1, Census Tract 75.31, Franklin County, Ohio",37,0,0,0,9
722,1500000US390490075312,390490075312,"Block Group 2, Census Tract 75.31, Franklin County, Ohio",78,0,0,0,44
723,1500000US390490075321,390490075321,"Block Group 1, Census Tract 75.32, Franklin County, Ohio",73,0,0,0,32
724,1500000US390490075331,390490075331,"Block Group 1, Census Tract 75.33, Franklin County, Ohio",0,0,0,0,0
725,1500000US390490075332,390490075332,"Block Group 2, Census Tract 75.33, Franklin County, Ohio",11,0,0,7,22
726,1500000US390490075341,390490075341,"Block Group 1, Census Tract 75.34, Franklin County, Ohio",0,0,0,0,27
727,1500000US390490075342,390490075342,"Block Group 2, Census Tract 75.34, Franklin County, Ohio",0,0,0,0,0
728,1500000US390490075501,390490075501,"Block Group 1, Census Tract 75.50, Franklin County, Ohio",28,0,0,0,0
729,1500000US390490075502,390490075502,"Block Group 2, Census Tract 75.50, Franklin County, Ohio",18,0,0,0,100
730,1500000US390490075511,390490075511,"Block Group 1, Census Tract 75.51, Franklin County, Ohio",189,0,0,0,38
731,1500000US390490075512,390490075512,"Block Group 2, Census Tract 75.51, Franklin County, Ohio",0,0,0,0,0
732,1500000US390490077101,390490077101,"Block Group 1, Census Tract 77.10, Franklin County, Ohio",86,0,0,0,0
733,1500000US390490077102,390490077102,"Block Group 2, Census Tract 77.10, Franklin County, Ohio",77,0,0,0,8
734,1500000US390490077103,390490077103,"Block Group 3, Census Tract 77.10, Franklin County, Ohio",8,0,0,0,2
735,1500000US390490077104,390490077104,"Block Group 4, Census Tract 77.10, Franklin County, Ohio",9,0,0,0,0
736,1500000US390490077211,390490077211,"Block Group 1, Census Tract 77.21, Franklin County, Ohio",20,0,0,0,0
737,1500000US390490077212,390490077212,"Block Group 2, Census Tract 77.21, Franklin County, Ohio",0,0,0,0,37
738,1500000US390490077213,390490077213,"Block Group 3, Census Tract 77.21, Franklin County, Ohio",0,0,0,0,17
739,1500000US390490077214,390490077214,"Block Group 4, Census Tract 77.21, Franklin County, Ohio",38,0,0,0,98
740,1500000US390490077215,390490077215,"Block Group 5, Census Tract 77.21, Franklin County, Ohio",47,0,0,0,17
741,1500000US390490077221,390490077221,"Block Group 1, Census Tract 77.22, Franklin County, Ohio",1,0,0,0,0
742,1500000US390490077222,390490077222,"Block Group 2, Census Tract 77.22, Franklin County, Ohio",65,0,0,0,0
743,1500000US390490077223,390490077223,"Block Group 3, Census Tract 77.22, Franklin County, Ohio",113,15,0,0,0
744,1500000US390490077301,390490077301,"Block Group 1, Census Tract 77.30, Franklin County, Ohio",34,0,9,0,28
745,1500000US390490077302,390490077302,"Block Group 2, Census Tract 77.30, Franklin County, Ohio",74,0,9,10,0
746,1500000US390490077401,390490077401,"Block Group 1, Census Tract 77.40, Franklin County, Ohio",59,0,0,0,5
747,1500000US390490078111,390490078111,"Block Group 1, Census Tract 78.11, Franklin County, Ohio",2,0,0,0,0
748,1500000US390490078112,390490078112,"Block Group 2, Census Tract 78.11, Franklin County, Ohio",0,0,0,13,8
749,1500000US390490078113,390490078113,"Block Group 3, Census Tract 78.11, Franklin County, Ohio",9,0,0,0,0
750,1500000US390490078114,390490078114,"Block Group 4, Census Tract 78.11, Franklin County, Ohio",72,0,0,7,8
751,1500000US390490078121,390490078121,"Block Group 1, Census Tract 78.12, Franklin County, Ohio",0,0,0,0,8
752,1500000US390490078122,390490078122,"Block Group 2, Census Tract 78.12, Franklin County, Ohio",0,0,0,0,0
753,1500000US390490078123,390490078123,"Block Group 3, Census Tract 78.12, Franklin County, Ohio",41,0,0,0,9
754,1500000US390490078124,390490078124,"Block Group 4, Census Tract 78.12, Franklin County, Ohio",0,0,0,0,0
755,1500000US390490078201,390490078201,"Block Group 1, Census Tract 78.20, Franklin County, Ohio",94,0,0,0,0
756,1500000US390490078202,390490078202,"Block Group 2, Census Tract 78.20, Franklin County, Ohio",45,0,0,0,14
